Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2016,2016 Senior,Nursing Home Quality,Vermont,29,44.1,0.21,,
2016,2016 Senior,Nursing Home Quality,Washington,5,53.8,1.4,,
2016,2016 Senior,Nursing Home Quality,Wisconsin,12,49.8,0.91,,
2016,2016 Senior,Nursing Home Quality,West Virginia,48,29.6,-1.57,,
2016,2016 Senior,Nursing Home Quality,Wyoming,44,33.4,-1.11,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Alabama,,46.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Alaska,,11.5,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Arizona,,96.3,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Arkansas,,35.5,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,California,,18.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Colorado,,-2.8,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Connecticut,,17.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Delaware,,25.1,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Florida,,15.8,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Georgia,,24.7,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Hawaii,,28.6,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Idaho,,2.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Illinois,,25.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Indiana,,23.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Iowa,,25.3,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Kansas,,34.5,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Kentucky,,33.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Louisiana,,18.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Maine,,4.1,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Maryland,,38.4,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Massachusetts,,21.7,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Michigan,,13.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Minnesota,,41.3,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Mississippi,,21.8,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Missouri,,7.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Montana,,33.6,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Nebraska,,26.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Nevada,,22.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,New Hampshire,,28.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,New Jersey,,35.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,New Mexico,,51.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,New York,,55.4,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,North Carolina,,7.6,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,North Dakota,,15.4,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Ohio,,31.1,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Oklahoma,,26.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Oregon,,16.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Pennsylvania,,5.6,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Rhode Island,,22.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,South Carolina,,35.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,South Dakota,,19.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Tennessee,,36.4,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Texas,,41.6,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Utah,,18.1,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Vermont,,8.2,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Virginia,,16.1,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Washington,,12.5,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,West Virginia,,41.9,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Wisconsin,,9.5,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,Wyoming,,55.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,United States,,25.0,,,
2016,2016 Senior,Obesity - Relative Change from 1999 to 2014,District of Columbia,,0.3,,,
2016,2016 Senior,Obesity - Seniors,Alaska,39,29.6,0.63,33.7,25.5
2016,2016 Senior,Obesity - Seniors,Alabama,33,28.9,0.42,31.1,26.7
2016,2016 Senior,Obesity - Seniors,United States,,27.5,,28,27.1
2016,2016 Senior,Obesity - Seniors,Arkansas,36,29.2,0.51,31.8,26.7
2016,2016 Senior,Obesity - Seniors,Arizona,7,24.7,-0.84,26.2,23.2
2016,2016 Senior,Obesity - Seniors,California,6,24.1,-1.02,26.5,21.7
2016,2016 Senior,Obesity - Seniors,Colorado,2,20.5,-2,22.1,19
2016,2016 Senior,Obesity - Seniors,Connecticut,21,27.2,-0.09,29.6,24.8
2016,2016 Senior,Obesity - Seniors,District of Columbia,,23.7,,26.8,20.7
2016,2016 Senior,Obesity - Seniors,Delaware,43,30.5,0.9,33.7,27.3
2016,2016 Senior,Obesity - Seniors,Florida,4,23.2,-1.3,24.9,21.4
2016,2016 Senior,Obesity - Seniors,Georgia,37,29.5,0.6,32,27
2016,2016 Senior,Obesity - Seniors,Hawaii,1,14.1,-2,16.2,12.1
2016,2016 Senior,Obesity - Seniors,Iowa,46,30.9,1.02,33,28.8
2016,2016 Senior,Obesity - Seniors,Idaho,13,26.1,-0.42,28.9,23.4
2016,2016 Senior,Obesity - Seniors,Illinois,47,31,1.05,34.1,28
2016,2016 Senior,Obesity - Seniors,Indiana,41,30.2,0.81,32.1,28.3
2016,2016 Senior,Obesity - Seniors,Kansas,31,28.7,0.36,30.3,27.2
2016,2016 Senior,Obesity - Seniors,Kentucky,24,27.5,0,29.7,25.3
2016,2016 Senior,Obesity - Seniors,Louisiana,48,32,1.36,34.4,29.5
2016,2016 Senior,Obesity - Seniors,Massachusetts,9,25.1,-0.72,27,23.2
2016,2016 Senior,Obesity - Seniors,Maryland,35,29,0.45,31.3,26.6
2016,2016 Senior,Obesity - Seniors,Maine,11,25.9,-0.48,27.8,24
2016,2016 Senior,Obesity - Seniors,Michigan,49,32.7,1.57,34.8,30.6
2016,2016 Senior,Obesity - Seniors,Minnesota,29,28.5,0.3,30.1,26.8
2016,2016 Senior,Obesity - Seniors,Missouri,26,27.9,0.12,30.3,25.5
2016,2016 Senior,Obesity - Seniors,Mississippi,32,28.8,0.39,31.7,25.9
2016,2016 Senior,Obesity - Seniors,Montana,16,26.7,-0.24,29.1,24.2
2016,2016 Senior,Obesity - Seniors,North Carolina,11,25.9,-0.48,28,23.9
2016,2016 Senior,Obesity - Seniors,North Dakota,40,29.9,0.72,32.4,27.5
2016,2016 Senior,Obesity - Seniors,Nebraska,30,28.6,0.33,30.1,27.2
2016,2016 Senior,Obesity - Seniors,New Hampshire,27,28.4,0.27,31,25.8
2016,2016 Senior,Obesity - Seniors,New Jersey,22,27.3,-0.06,29.6,25
2016,2016 Senior,Obesity - Seniors,New Mexico,3,20.8,-2,23,18.7
2016,2016 Senior,Obesity - Seniors,Nevada,25,27.6,0.03,31.4,23.9
2016,2016 Senior,Obesity - Seniors,New York,22,27.3,-0.06,30,24.7
2016,2016 Senior,Obesity - Seniors,Ohio,50,33.4,1.78,35.7,31.1
2016,2016 Senior,Obesity - Seniors,Oklahoma,33,28.9,0.42,30.9,27
2016,2016 Senior,Obesity - Seniors,Oregon,19,27.1,-0.12,29.5,24.8
2016,2016 Senior,Obesity - Seniors,Pennsylvania,37,29.5,0.6,31.5,27.6
2016,2016 Senior,Obesity - Seniors,Rhode Island,13,26.1,-0.42,28.6,23.7
2016,2016 Senior,Obesity - Seniors,South Carolina,19,27.1,-0.12,28.9,25.3
2016,2016 Senior,Obesity - Seniors,South Dakota,16,26.7,-0.24,29.7,23.7
2016,2016 Senior,Obesity - Seniors,Tennessee,5,23.9,-1.08,26.4,21.4
2016,2016 Senior,Obesity - Seniors,Texas,44,30.7,0.96,33.3,28.2
2016,2016 Senior,Obesity - Seniors,Utah,27,28.4,0.27,30.4,26.5
2016,2016 Senior,Obesity - Seniors,Virginia,18,26.9,-0.18,29,24.7
2016,2016 Senior,Obesity - Seniors,Vermont,10,25.5,-0.6,27.9,23.1
2016,2016 Senior,Obesity - Seniors,Washington,15,26.4,-0.33,28.3,24.5
2016,2016 Senior,Obesity - Seniors,Wisconsin,42,30.3,0.84,33,27.6
2016,2016 Senior,Obesity - Seniors,West Virginia,45,30.8,0.99,33.2,28.4
2016,2016 Senior,Obesity - Seniors,Wyoming,7,24.7,-0.84,26.9,22.4
2016,2016 Senior,Overall - Senior,Alaska,21,0.171,0.171,,
2016,2016 Senior,Overall - Senior,Alabama,44,-0.475,-0.475,,
2016,2016 Senior,Overall - Senior,United States,,,,,
2016,2016 Senior,Overall - Senior,Arkansas,47,-0.648,-0.648,,
2016,2016 Senior,Overall - Senior,Arizona,27,0.018,0.018,,
2016,2016 Senior,Overall - Senior,California,28,0.016,0.016,,
2016,2016 Senior,Overall - Senior,Colorado,7,0.567,0.567,,
2016,2016 Senior,Overall - Senior,Connecticut,9,0.459,0.459,,
2016,2016 Senior,Overall - Senior,District of Columbia,,,,,
2016,2016 Senior,Overall - Senior,Delaware,22,0.167,0.167,,
2016,2016 Senior,Overall - Senior,Florida,24,0.164,0.164,,
2016,2016 Senior,Overall - Senior,Georgia,39,-0.267,-0.267,,
2016,2016 Senior,Overall - Senior,Hawaii,5,0.596,0.596,,
2016,2016 Senior,Overall - Senior,Iowa,19,0.206,0.206,,
2016,2016 Senior,Overall - Senior,Idaho,15,0.268,0.268,,
2016,2016 Senior,Overall - Senior,Illinois,36,-0.172,-0.172,,
2016,2016 Senior,Overall - Senior,Indiana,37,-0.185,-0.185,,
2016,2016 Senior,Overall - Senior,Kansas,32,-0.069,-0.069,,
2016,2016 Senior,Overall - Senior,Kentucky,45,-0.628,-0.628,,
2016,2016 Senior,Overall - Senior,Louisiana,50,-0.761,-0.761,,
2016,2016 Senior,Overall - Senior,Massachusetts,1,0.627,0.627,,
2016,2016 Senior,Overall - Senior,Maryland,14,0.321,0.321,,
2016,2016 Senior,Overall - Senior,Maine,8,0.523,0.523,,
2016,2016 Senior,Overall - Senior,Michigan,26,0.095,0.095,,
2016,2016 Senior,Overall - Senior,Minnesota,4,0.599,0.599,,
2016,2016 Senior,Overall - Senior,Missouri,40,-0.306,-0.306,,
2016,2016 Senior,Overall - Senior,Mississippi,48,-0.648,-0.648,,
2016,2016 Senior,Overall - Senior,Montana,31,-0.008,-0.008,,
2016,2016 Senior,Overall - Senior,North Carolina,30,0.001,0.001,,
2016,2016 Senior,Overall - Senior,North Dakota,17,0.236,0.236,,
2016,2016 Senior,Overall - Senior,Nebraska,20,0.195,0.195,,
2016,2016 Senior,Overall - Senior,New Hampshire,3,0.602,0.602,,
2016,2016 Senior,Overall - Senior,New Jersey,16,0.237,0.237,,
2016,2016 Senior,Overall - Senior,New Mexico,33,-0.096,-0.096,,
2016,2016 Senior,Overall - Senior,Nevada,42,-0.409,-0.409,,
2016,2016 Senior,Overall - Senior,New York,23,0.165,0.165,,
2016,2016 Senior,Overall - Senior,Ohio,38,-0.185,-0.185,,
2016,2016 Senior,Overall - Senior,Oklahoma,49,-0.682,-0.682,,
2016,2016 Senior,Overall - Senior,Oregon,12,0.338,0.338,,
2016,2016 Senior,Overall - Senior,Pennsylvania,18,0.215,0.215,,
2016,2016 Senior,Overall - Senior,Rhode Island,11,0.341,0.341,,
2016,2016 Senior,Overall - Senior,South Carolina,34,-0.113,-0.113,,
2016,2016 Senior,Overall - Senior,South Dakota,25,0.12,0.12,,
2016,2016 Senior,Overall - Senior,Tennessee,43,-0.44,-0.44,,
2016,2016 Senior,Overall - Senior,Texas,41,-0.336,-0.336,,
2016,2016 Senior,Overall - Senior,Utah,6,0.588,0.588,,
2016,2016 Senior,Overall - Senior,Virginia,29,0.012,0.012,,
2016,2016 Senior,Overall - Senior,Vermont,2,0.618,0.618,,
2016,2016 Senior,Overall - Senior,Washington,10,0.358,0.358,,
2016,2016 Senior,Overall - Senior,Wisconsin,13,0.327,0.327,,
2016,2016 Senior,Overall - Senior,West Virginia,46,-0.631,-0.631,,
2016,2016 Senior,Overall - Senior,Wyoming,35,-0.142,-0.142,,
2016,2016 Senior,Overuse--Mammography,Alaska,1,18.6,-1.93,19.4,17.8
2016,2016 Senior,Overuse--Mammography,Alabama,28,25.3,0.38,25.6,25
2016,2016 Senior,Overuse--Mammography,United States,,24.2,,,
2016,2016 Senior,Overuse--Mammography,Arkansas,3,20.7,-1.2,21,20.4
2016,2016 Senior,Overuse--Mammography,Arizona,37,26.9,0.93,27.2,26.6
2016,2016 Senior,Overuse--Mammography,California,12,22.3,-0.65,22.4,22.2
2016,2016 Senior,Overuse--Mammography,Colorado,22,24.3,0.03,24.6,24
2016,2016 Senior,Overuse--Mammography,Connecticut,30,25.5,0.45,25.8,25.2
2016,2016 Senior,Overuse--Mammography,District of Columbia,,20.7,,21.4,20
2016,2016 Senior,Overuse--Mammography,Delaware,35,26.7,0.86,27.3,26.1
2016,2016 Senior,Overuse--Mammography,Florida,38,27,0.96,27.1,26.9
2016,2016 Senior,Overuse--Mammography,Georgia,27,25,0.28,25.2,24.8
2016,2016 Senior,Overuse--Mammography,Hawaii,32,26.2,0.69,26.9,25.5
2016,2016 Senior,Overuse--Mammography,Iowa,44,27.7,1.2,28,27.4
2016,2016 Senior,Overuse--Mammography,Idaho,29,25.4,0.41,25.9,24.9
2016,2016 Senior,Overuse--Mammography,Illinois,20,24.2,0,24.4,24
2016,2016 Senior,Overuse--Mammography,Indiana,13,22.4,-0.62,22.6,22.2
2016,2016 Senior,Overuse--Mammography,Kansas,45,27.9,1.27,28.2,27.6
2016,2016 Senior,Overuse--Mammography,Kentucky,16,22.9,-0.45,23.2,22.6
2016,2016 Senior,Overuse--Mammography,Louisiana,15,22.8,-0.48,23.1,22.5
2016,2016 Senior,Overuse--Mammography,Massachusetts,48,29.1,1.69,29.3,28.9
2016,2016 Senior,Overuse--Mammography,Maryland,19,24.1,-0.03,24.3,23.9
2016,2016 Senior,Overuse--Mammography,Maine,47,29,1.65,29.5,28.5
2016,2016 Senior,Overuse--Mammography,Michigan,23,24.6,0.14,24.8,24.4
2016,2016 Senior,Overuse--Mammography,Minnesota,42,27.4,1.1,27.7,27.1
2016,2016 Senior,Overuse--Mammography,Missouri,26,24.9,0.24,25.1,24.7
2016,2016 Senior,Overuse--Mammography,Mississippi,5,21.4,-0.96,21.7,21.1
2016,2016 Senior,Overuse--Mammography,Montana,38,27,0.96,27.6,26.4
2016,2016 Senior,Overuse--Mammography,North Carolina,34,26.4,0.76,26.6,26.2
2016,2016 Senior,Overuse--Mammography,North Dakota,50,32.4,2,33.1,31.7
2016,2016 Senior,Overuse--Mammography,Nebraska,36,26.8,0.9,27.2,26.4
2016,2016 Senior,Overuse--Mammography,New Hampshire,46,28.5,1.48,29,28
2016,2016 Senior,Overuse--Mammography,New Jersey,6,21.5,-0.93,21.7,21.3
2016,2016 Senior,Overuse--Mammography,New Mexico,2,19.5,-1.62,19.9,19.1
2016,2016 Senior,Overuse--Mammography,Nevada,4,21.1,-1.07,21.6,20.6
2016,2016 Senior,Overuse--Mammography,New York,7,21.7,-0.86,21.8,21.6
2016,2016 Senior,Overuse--Mammography,Ohio,18,23.2,-0.34,23.4,23
2016,2016 Senior,Overuse--Mammography,Oklahoma,17,23,-0.41,23.3,22.7
2016,2016 Senior,Overuse--Mammography,Oregon,40,27.2,1.03,27.6,26.8
2016,2016 Senior,Overuse--Mammography,Pennsylvania,13,22.4,-0.62,22.6,22.2
2016,2016 Senior,Overuse--Mammography,Rhode Island,32,26.2,0.69,26.8,25.6
2016,2016 Senior,Overuse--Mammography,South Carolina,43,27.6,1.17,27.9,27.3
2016,2016 Senior,Overuse--Mammography,South Dakota,49,30.3,2,30.9,29.7
2016,2016 Senior,Overuse--Mammography,Tennessee,10,22.2,-0.69,22.4,22
2016,2016 Senior,Overuse--Mammography,Texas,9,22.1,-0.72,22.2,22
2016,2016 Senior,Overuse--Mammography,Utah,20,24.2,0,24.7,23.7
2016,2016 Senior,Overuse--Mammography,Virginia,24,24.7,0.17,24.9,24.5
2016,2016 Senior,Overuse--Mammography,Vermont,41,27.3,1.07,28,26.6
2016,2016 Senior,Overuse--Mammography,Washington,31,25.9,0.59,26.2,25.6
2016,2016 Senior,Overuse--Mammography,Wisconsin,24,24.7,0.17,25,24.4
2016,2016 Senior,Overuse--Mammography,West Virginia,7,21.7,-0.86,22.1,21.3
2016,2016 Senior,Overuse--Mammography,Wyoming,10,22.2,-0.69,22.9,21.5
2016,2016 Senior,Overuse--PSA Test,Alaska,5,13.7,-1.75,14.5,12.9
2016,2016 Senior,Overuse--PSA Test,Alabama,49,24.2,1.41,24.5,23.9
2016,2016 Senior,Overuse--PSA Test,United States,,19.5,,,
2016,2016 Senior,Overuse--PSA Test,Arkansas,25,18.9,-0.18,19.3,18.5
2016,2016 Senior,Overuse--PSA Test,Arizona,37,20.1,0.18,20.4,19.8
2016,2016 Senior,Overuse--PSA Test,California,40,20.5,0.3,20.6,20.4
2016,2016 Senior,Overuse--PSA Test,Colorado,10,14.3,-1.56,14.6,14
2016,2016 Senior,Overuse--PSA Test,Connecticut,20,17.3,-0.66,17.6,17
2016,2016 Senior,Overuse--PSA Test,District of Columbia,,15.7,,16.6,14.8
2016,2016 Senior,Overuse--PSA Test,Delaware,35,20,0.15,20.6,19.4
2016,2016 Senior,Overuse--PSA Test,Florida,49,24.2,1.41,24.4,24
2016,2016 Senior,Overuse--PSA Test,Georgia,48,23.1,1.08,23.4,22.8
2016,2016 Senior,Overuse--PSA Test,Hawaii,45,21.9,0.72,22.6,21.2
2016,2016 Senior,Overuse--PSA Test,Iowa,14,15.2,-1.29,15.5,14.9
2016,2016 Senior,Overuse--PSA Test,Idaho,16,15.8,-1.11,16.3,15.3
2016,2016 Senior,Overuse--PSA Test,Illinois,33,19.6,0.03,19.8,19.4
2016,2016 Senior,Overuse--PSA Test,Indiana,23,18.5,-0.3,18.7,18.3
2016,2016 Senior,Overuse--PSA Test,Kansas,37,20.1,0.18,20.5,19.7
2016,2016 Senior,Overuse--PSA Test,Kentucky,25,18.9,-0.18,19.2,18.6
2016,2016 Senior,Overuse--PSA Test,Louisiana,41,20.7,0.36,21.1,20.3
2016,2016 Senior,Overuse--PSA Test,Massachusetts,17,16.9,-0.78,17.1,16.7
2016,2016 Senior,Overuse--PSA Test,Maryland,18,17,-0.75,17.3,16.7
2016,2016 Senior,Overuse--PSA Test,Maine,1,11.5,-2,11.9,11.1
2016,2016 Senior,Overuse--PSA Test,Michigan,47,22.4,0.87,22.6,22.2
2016,2016 Senior,Overuse--PSA Test,Minnesota,4,12.3,-2,12.6,12
2016,2016 Senior,Overuse--PSA Test,Missouri,23,18.5,-0.3,18.8,18.2
2016,2016 Senior,Overuse--PSA Test,Mississippi,37,20.1,0.18,20.5,19.7
2016,2016 Senior,Overuse--PSA Test,Montana,9,14.2,-1.59,14.7,13.7
2016,2016 Senior,Overuse--PSA Test,North Carolina,34,19.8,0.09,20,19.6
2016,2016 Senior,Overuse--PSA Test,North Dakota,31,19.5,0,20.2,18.8
2016,2016 Senior,Overuse--PSA Test,Nebraska,21,17.6,-0.57,18,17.2
2016,2016 Senior,Overuse--PSA Test,New Hampshire,6,13.8,-1.72,14.2,13.4
2016,2016 Senior,Overuse--PSA Test,New Jersey,44,21.8,0.69,22,21.6
2016,2016 Senior,Overuse--PSA Test,New Mexico,13,15,-1.35,15.4,14.6
2016,2016 Senior,Overuse--PSA Test,Nevada,29,19.1,-0.12,19.6,18.6
2016,2016 Senior,Overuse--PSA Test,New York,46,22.3,0.84,22.5,22.1
2016,2016 Senior,Overuse--PSA Test,Ohio,25,18.9,-0.18,19.1,18.7
2016,2016 Senior,Overuse--PSA Test,Oklahoma,31,19.5,0,19.8,19.2
2016,2016 Senior,Overuse--PSA Test,Oregon,12,14.5,-1.5,14.8,14.2
2016,2016 Senior,Overuse--PSA Test,Pennsylvania,29,19.1,-0.12,19.3,18.9
2016,2016 Senior,Overuse--PSA Test,Rhode Island,22,18.2,-0.39,18.9,17.5
2016,2016 Senior,Overuse--PSA Test,South Carolina,42,20.9,0.42,21.2,20.6
2016,2016 Senior,Overuse--PSA Test,South Dakota,15,15.7,-1.14,16.3,15.1
2016,2016 Senior,Overuse--PSA Test,Tennessee,43,21.2,0.51,21.5,20.9
2016,2016 Senior,Overuse--PSA Test,Texas,35,20,0.15,20.2,19.8
2016,2016 Senior,Overuse--PSA Test,Utah,11,14.4,-1.53,14.8,14
2016,2016 Senior,Overuse--PSA Test,Virginia,18,17,-0.75,17.2,16.8
2016,2016 Senior,Overuse--PSA Test,Vermont,3,12.1,-2,12.7,11.5
2016,2016 Senior,Overuse--PSA Test,Washington,8,13.9,-1.69,14.1,13.7
2016,2016 Senior,Overuse--PSA Test,Wisconsin,6,13.8,-1.72,14,13.6
2016,2016 Senior,Overuse--PSA Test,West Virginia,28,19,-0.15,19.5,18.5
2016,2016 Senior,Overuse--PSA Test,Wyoming,1,11.5,-2,12.1,10.9
2016,2016 Senior,Pain Management,Alabama,5,50.3,1.18,53.9,46.7
2016,2016 Senior,Pain Management,Alaska,21,45.9,-0.06,52.5,39.4
2016,2016 Senior,Pain Management,Arizona,29,44.8,-0.36,50.7,38.8
2016,2016 Senior,Pain Management,Arkansas,4,50.9,1.34,55,46.9
2016,2016 Senior,Pain Management,California,27,45.3,-0.22,49.3,41.2
2016,2016 Senior,Pain Management,Colorado,41,42.2,-1.09,45,39.3
2016,2016 Senior,Pain Management,Connecticut,43,41.5,-1.29,45.3,37.6
2016,2016 Senior,Pain Management,Delaware,49,38.7,-2,42.7,34.6
2016,2016 Senior,Pain Management,Florida,14,46.9,0.22,49.3,44.5
2016,2016 Senior,Pain Management,Georgia,11,47.9,0.5,51.9,44
2016,2016 Senior,Pain Management,Hawaii,50,37.2,-2,42.2,32.1
2016,2016 Senior,Pain Management,Idaho,14,46.9,0.22,51.4,42.4
2016,2016 Senior,Pain Management,Illinois,25,45.7,-0.11,50.4,41.1
2016,2016 Senior,Pain Management,Indiana,31,44.4,-0.48,47.2,41.6
2016,2016 Senior,Pain Management,Iowa,45,40.7,-1.51,43.7,37.7
2016,2016 Senior,Pain Management,Kansas,34,43.8,-0.64,45.6,41.9
2016,2016 Senior,Pain Management,Kentucky,8,49.3,0.9,52.8,45.8
2016,2016 Senior,Pain Management,Louisiana,16,46.8,0.2,50.8,42.8
2016,2016 Senior,Pain Management,Maine,38,42.9,-0.9,46.2,39.7
2016,2016 Senior,Pain Management,Maryland,21,45.9,-0.06,49.1,42.7
2016,2016 Senior,Pain Management,Massachusetts,32,44.1,-0.56,47.4,40.7
2016,2016 Senior,Pain Management,Michigan,30,44.5,-0.45,47.2,41.9
2016,2016 Senior,Pain Management,Minnesota,48,39.4,-1.88,44.7,34.2
2016,2016 Senior,Pain Management,Mississippi,2,52.5,1.79,56.3,48.7
2016,2016 Senior,Pain Management,Missouri,17,46.5,0.11,50.3,42.7
2016,2016 Senior,Pain Management,Montana,19,46.4,0.08,50.1,42.7
2016,2016 Senior,Pain Management,Nebraska,46,40.5,-1.57,43.2,37.7
2016,2016 Senior,Pain Management,Nevada,47,40.3,-1.63,47.2,33.4
2016,2016 Senior,Pain Management,New Hampshire,44,41.2,-1.37,44.9,37.5
2016,2016 Senior,Pain Management,New Jersey,34,43.8,-0.64,47.6,40
2016,2016 Senior,Pain Management,New Mexico,3,51.2,1.43,55.2,47.1
2016,2016 Senior,Pain Management,New York,12,47.7,0.45,51.5,44
2016,2016 Senior,Pain Management,North Carolina,10,48.8,0.76,52.5,45.1
2016,2016 Senior,Pain Management,North Dakota,24,45.8,-0.08,49.4,42.1
2016,2016 Senior,Pain Management,Ohio,21,45.9,-0.06,49.1,42.6
2016,2016 Senior,Pain Management,Oklahoma,1,53.2,1.99,56.3,50.1
2016,2016 Senior,Pain Management,Oregon,13,47.3,0.34,51,43.6
2016,2016 Senior,Pain Management,Pennsylvania,33,43.9,-0.62,46.8,40.9
2016,2016 Senior,Pain Management,Rhode Island,34,43.8,-0.64,47.6,39.9
2016,2016 Senior,Pain Management,South Carolina,20,46.1,0,49.3,43
2016,2016 Senior,Pain Management,South Dakota,42,41.8,-1.2,46.8,36.9
2016,2016 Senior,Pain Management,Tennessee,9,48.9,0.78,53.7,44.2
2016,2016 Senior,Pain Management,Texas,7,49.9,1.06,54.2,45.7
2016,2016 Senior,Pain Management,Utah,25,45.7,-0.11,49,42.3
2016,2016 Senior,Pain Management,Vermont,28,45.2,-0.25,48.9,41.5
2016,2016 Senior,Pain Management,Virginia,40,42.7,-0.95,46.3,39.1
2016,2016 Senior,Pain Management,Washington,5,50.3,1.18,53.2,47.4
2016,2016 Senior,Pain Management,West Virginia,17,46.5,0.11,49.9,43
2016,2016 Senior,Pain Management,Wisconsin,39,42.8,-0.92,48.1,37.5
2016,2016 Senior,Pain Management,Wyoming,37,43.2,-0.81,46.7,39.7
2016,2016 Senior,Pain Management,United States,,46.1,,46.9,45.4
